Object Type,Item ARK,Parent ARK,Title,Local identifier,File Name,Visibility,Date.created,Date.normalized,Contents note,Format.extent,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,Contributor,Subject topic,Program,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Work,ark:/21198/z1rr4q7n,ark:/21198/z19c9kx1,Universidad del Aire 1959-05-24,ihc_udelaire_19590524,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590524.wav,open,1959-05-24,1959-05-24,Parts 1-4,00 hr. 46 min. 29 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Bueno, Salvador, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Bueno, Salvador, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/rr/4q/7n/21198=z1rr4q7n/ark%2B=21198=z1rr4q7n.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1rr4q7n%2Faudiowaveform.dat,,,2789.754854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr4q7n/manifest
Work,ark:/21198/z1n03zh7,ark:/21198/z19c9kx1,Universidad del Aire 1959-05-31,ihc_udelaire_19590531,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590531.wav,open,1959-05-31,1959-05-31,Parts 3 and 4,00 hr. 27 min. 17 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Pasos, Felipe, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Pasos, Felipe, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/n0/3z/h7/21198=z1n03zh7/ark%2B=21198=z1n03zh7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1n03zh7%2Faudiowaveform.dat,,,1637.882667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n03zh7/manifest
Work,ark:/21198/z1h736q0,ark:/21198/z19c9kx1,Universidad del Aire 1959-06-07,ihc_udelaire_19590607,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590607.wav,open,1959-06-07,1959-06-07,Parts 3 and 4,00 hr. 23 min. 53 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Duarte, Julio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Duarte, Julio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/h7/36/q0/21198=z1h736q0/ark%2B=21198=z1h736q0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1h736q0%2Faudiowaveform.dat,,,1433.000875,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h736q0/manifest
Work,ark:/21198/z1cg2g14,ark:/21198/z19c9kx1,Universidad del Aire 1959-06-14,ihc_udelaire_19590614,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590614.wav,open,1959-06-14,1959-06-14,Parts 1-4,00 hr. 51 min. 58 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Sorí Marín, Humberto, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Sorí Marín, Humberto, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/cg/2g/14/21198=z1cg2g14/ark%2B=21198=z1cg2g14.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1cg2g14%2Faudiowaveform.dat,,,3118.683333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg2g14/manifest
Work,ark:/21198/z17q1qdr,ark:/21198/z19c9kx1,Universidad del Aire 1959-06-21,ihc_udelaire_19590621,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590621.wav,open,1959-06-21,1959-06-21,"Reforma Agraria.|~|Parts 1-3, Part 4 missing",00 hr. 51 min. 58 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Santos, Oscar Pinos, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Santos, Oscar Pinos, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/7q/1q/dr/21198=z17q1qdr/ark%2B=21198=z17q1qdr.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz17q1qdr%2Faudiowaveform.dat,,,3104.202125,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q1qdr/manifest
Work,ark:/21198/z1419p22,ark:/21198/z19c9kx1,Universidad del Aire 1959-06-28,ihc_udelaire_19590628,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590628.wav,open,1959-06-28,1959-06-28,Parts 1-4,00 hr. 51 min. 44 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|C. Vila, Alberto, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|C. Vila, Alberto, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/41/9p/22/21198=z1419p22/ark%2B=21198=z1419p22.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1419p22%2Faudiowaveform.dat,,,3163.270458,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1419p22/manifest
Work,ark:/21198/z1088xbb,ark:/21198/z19c9kx1,Universidad del Aire 1959-07-05,ihc_udelaire_19590705,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590705.wav,open,1959-07-05,1959-07-05,Parts 1-4,00 hr. 56 min. 17 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Pino Santos, Oscar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Pino Santos, Oscar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/08/8x/bb/21198=z1088xbb/ark%2B=21198=z1088xbb.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1088xbb%2Faudiowaveform.dat,,,3377.055729,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1088xbb/manifest
Work,ark:/21198/z1vh8dwg,ark:/21198/z19c9kx1,Universidad del Aire 1959-07-12,ihc_udelaire_19590712,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590712.wav,open,1959-07-12,1959-07-12,Reforma Agraria.|~|Parts 1-4,00 hr. 56 min. 02 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Gastón, Melchor, Ing.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Gastón, Melchor, Ing.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/vh/8d/wg/21198=z1vh8dwg/ark%2B=21198=z1vh8dwg.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1vh8dwg%2Faudiowaveform.dat,,,3362.410708,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh8dwg/manifest
Work,ark:/21198/z1qr7p4q,ark:/21198/z19c9kx1,Universidad del Aire 1959-07-19,ihc_udelaire_19590719,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590719.wav,open,1959-07-19,1959-07-19,Reforma Agraria.|~|Parts 1-4,00 hr. 56 min. 17 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Calleja, Armando, Ing.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Calleja, Armando, Ing.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/qr/7p/4q/21198=z1qr7p4q/ark%2B=21198=z1qr7p4q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1qr7p4q%2Faudiowaveform.dat,,,3590.92375,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr7p4q/manifest
Work,ark:/21198/z1m06xd9,ark:/21198/z19c9kx1,Universidad del Aire 1959-08-02,ihc_udelaire_19590802,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590802.wav,open,1959-08-02,1959-08-02,Parts 1-4,01 hr. 00 min. 47 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Del Cerro, Angel, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Del Cerro, Angel, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/m0/6x/d9/21198=z1m06xd9/ark%2B=21198=z1m06xd9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1m06xd9%2Faudiowaveform.dat,,,3647.214396,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m06xd9/manifest
Work,ark:/21198/z1g765pz,ark:/21198/z19c9kx1,Universidad del Aire 1959-08-09,ihc_udelaire_19590809,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590809.wav,open,1959-08-09,1959-08-09,Parts 1-4,01 hr. 03 min. 25 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Del Cerro, Angel, Dr.|~|Severet, Arnoldo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Del Cerro, Angel, Dr.|~|Severet, Arnoldo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/g7/65/pz/21198=z1g765pz/ark%2B=21198=z1g765pz.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1g765pz%2Faudiowaveform.dat,,,3805.313813,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g765pz/manifest
Work,ark:/21198/z1bg5f1j,ark:/21198/z19c9kx1,Universidad del Aire 1959-08-16,ihc_udelaire_19590816,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590816.wav,open,1959-08-16,1959-08-16,"Parts 1-3, Part 4 missing",00 hr. 50 min. 50 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Córdova, Efrén, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Córdova, Efrén, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/bg/5f/1j/21198=z1bg5f1j/ark%2B=21198=z1bg5f1j.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bg5f1j%2Faudiowaveform.dat,,,3050.244542,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg5f1j/manifest
Work,ark:/21198/z16t3cn7,ark:/21198/z19c9kx1,Universidad del Aire 1959-08-23,ihc_udelaire_19590823,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590823.wav,open,1959-08-23,1959-08-23,Parts 1-4,00 hr. 49 min. 17 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Valdespino, Andrés, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Valdespino, Andrés, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/6t/3c/n7/21198=z16t3cn7/ark%2B=21198=z16t3cn7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz16t3cn7%2Faudiowaveform.dat,,,2957.341583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t3cn7/manifest
Work,ark:/21198/z1322mxt,ark:/21198/z19c9kx1,Universidad del Aire 1959-08-30,ihc_udelaire_19590830,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590830.wav,open,1959-08-30,1959-08-30,Parts 1-4,01 hr. 01 min. 13 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Soto, Enrique León, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Soto, Enrique León, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/32/2m/xt/21198=z1322mxt/ark%2B=21198=z1322mxt.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1322mxt%2Faudiowaveform.dat,,,3673.875083,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1322mxt/manifest
Work,ark:/21198/z1z924fx,ark:/21198/z19c9kx1,Universidad del Aire 1959-09-06,ihc_udelaire_19590906,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590906.wav,open,1959-09-06,1959-09-06,Parts 1-4,01 hr. 00 min. 14 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Piñera, Dr. Walfredo, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Piñera, Dr. Walfredo, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/z9/24/fx/21198=z1z924fx/ark%2B=21198=z1z924fx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1z924fx%2Faudiowaveform.dat,,,3614.2165,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z924fx/manifest
Work,ark:/21198/z1tj1cn9,ark:/21198/z19c9kx1,Universidad del Aire 1959-09-13,ihc_udelaire_19590913,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590913.wav,open,1959-09-13,1959-09-13,Parts 1-4,01 hr. 03 min. 50 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mendez, Rolando, Ing.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mendez, Rolando, Ing.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/tj/1c/n9/21198=z1tj1cn9/ark%2B=21198=z1tj1cn9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tj1cn9%2Faudiowaveform.dat,,,3830.782854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj1cn9/manifest
Work,ark:/21198/z1ps0mw4,ark:/21198/z19c9kx1,Universidad del Aire 1959-09-20,ihc_udelaire_19590920,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590920.wav,open,1959-09-20,1959-09-20,Parts 1-4,01 hr. 00 min. 44 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|R. Leal, Rine, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|R. Leal, Rine, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/ps/0m/w4/21198=z1ps0mw4/ark%2B=21198=z1ps0mw4.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1ps0mw4%2Faudiowaveform.dat,,,3644.782104,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps0mw4/manifest
Work,ark:/21198/z1k09w8x,ark:/21198/z19c9kx1,Universidad del Aire 1959-09-27,ihc_udelaire_19590927,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19590927.wav,open,1959-09-27,1959-09-27,Part 1,00 hr. 16 min. 55 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Carmona, Adriano, Dr.|~|Severet, Arnaldo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Carmona, Adriano, Dr.|~|Severet, Arnaldo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/k0/9w/8x/21198=z1k09w8x/ark%2B=21198=z1k09w8x.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1k09w8x%2Faudiowaveform.dat,,,1015.658667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k09w8x/manifest
Work,ark:/21198/z1f794k1,ark:/21198/z19c9kx1,Universidad del Aire 1959-10-04,ihc_udelaire_19591004,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591004.wav,open,1959-10-04,1959-10-04,Parts 1-4,01 hr. 02 min. 23 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Guevara, Alfredo, Dr.|~|Gutiérrez Alea, Tomás, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Guevara, Alfredo, Dr.|~|Gutiérrez Alea, Tomás, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/f7/94/k1/21198=z1f794k1/ark%2B=21198=z1f794k1.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1f794k1%2Faudiowaveform.dat,,,3743.167708,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f794k1/manifest
Work,ark:/21198/z19k7364,ark:/21198/z19c9kx1,Universidad del Aire 1959-10-11,ihc_udelaire_19591011,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591011.wav,open,1959-10-11,1959-10-11,Parts 1-4,01 hr. 02 min. 42 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Cross Arrúe, Juan, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Cross Arrúe, Juan, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/9k/73/64/21198=z19k7364/ark%2B=21198=z19k7364.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz19k7364%2Faudiowaveform.dat,,,3762.120417,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k7364/manifest
Work,ark:/21198/z15t6bhv,ark:/21198/z19c9kx1,Universidad del Aire 1959-10-18,ihc_udelaire_19591018,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591018.wav,open,1959-10-18,1959-10-18,Parts 1-4,00 hr. 59 min. 35 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|Vitier, Cintio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|Vitier, Cintio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/5t/6b/hv/21198=z15t6bhv/ark%2B=21198=z15t6bhv.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz15t6bhv%2Faudiowaveform.dat,,,3575.946917,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t6bhv/manifest
Work,ark:/21198/z1225kr0,ark:/21198/z19c9kx1,Universidad del Aire 1959-10-25,ihc_udelaire_19591025,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591025.wav,open,1959-10-25,1959-10-25,Parts 1-4,01 hr. 02 min. 14 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Aguilar León, Luis, Dr.|~|M. Luis, Carlos, Sr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Aguilar León, Luis, Dr.|~|M. Luis, Carlos, Sr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/22/5k/r0/21198=z1225kr0/ark%2B=21198=z1225kr0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1225kr0%2Faudiowaveform.dat,,,3734.483438,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1225kr0/manifest
Work,ark:/21198/z1x95383,ark:/21198/z19c9kx1,Universidad del Aire 1959-11-01,ihc_udelaire_19591101,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591101.wav,open,1959-11-01,1959-11-01,Parts 1-4,00 hr. 58 min. 32 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Retamar,Roberto Fernández, Dr.|~|León, Luis Aguilar, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Retamar,Roberto Fernández, Dr.|~|León, Luis Aguilar, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/x9/53/83/21198=z1x95383/ark%2B=21198=z1x95383.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1x95383%2Faudiowaveform.dat,,,3512.443917,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x95383/manifest
Work,ark:/21198/z1sj4bhx,ark:/21198/z19c9kx1,Universidad del Aire 1959-11-08,ihc_udelaire_19591108,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591108.wav,open,1959-11-08,1959-11-08,Parts 3 and 4,00 hr. 26 min. 08 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Viera, Humberto Pinera",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Viera, Humberto Pinera",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/sj/4b/hx/21198=z1sj4bhx/ark%2B=21198=z1sj4bhx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1sj4bhx%2Faudiowaveform.dat,,,1568.650417,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj4bhx/manifest
Work,ark:/21198/z1ns3kwj,ark:/21198/z19c9kx1,Universidad del Aire 1959-11-13,ihc_udelaire_19591113,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19591113.wav,open,1959-11-13,1959-11-13,Parts 2 and 4,00 hr. 28 min. 32 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|González Freire, Natividad, Dra.|~|Severet, Arnaldo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","González Freire, Natividad, Dra.|~|Severet, Arnaldo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/ns/3k/wj/21198=z1ns3kwj/ark%2B=21198=z1ns3kwj.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1ns3kwj%2Faudiowaveform.dat,,,1712.757333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns3kwj/manifest
