"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1882-07-12 (vol. 04 | no. 154)","ark:/21198/z1md1pgj","ark:/21198/z16t3b1r","ihc_ladiscusion_18820712","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w9811z","1882-07-12","1882-07-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md1pgj/manifest"
"Work","1882-07-13 (vol. 04 | no. 155)","ark:/21198/z1gn0xqc","ark:/21198/z16t3b1r","ihc_ladiscusion_18820713","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw5707","1882-07-13","1882-07-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn0xqc/manifest"
"Work","1882-07-14 (vol. 04 | no. 156)","ark:/21198/z1bz8wgq","ark:/21198/z16t3b1r","ihc_ladiscusion_18820714","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2ztc","1882-07-14","1882-07-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz8wgq/manifest"
"Work","1882-07-15 (vol. 04 | no. 157)","ark:/21198/z17684rp","ark:/21198/z16t3b1r","ihc_ladiscusion_18820715","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031gbk","1882-07-15","1882-07-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17684rp/manifest"
"Work","1882-07-17 (vol. 04 | no. 158)","ark:/21198/z13f7d2t","ark:/21198/z16t3b1r","ihc_ladiscusion_18820717","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8xnp","1882-07-17","1882-07-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13f7d2t/manifest"
"Work","1882-07-18 (vol. 04 | no. 159)","ark:/21198/z1zp6wjp","ark:/21198/z16t3b1r","ihc_ladiscusion_18820718","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47f6b","1882-07-18","1882-07-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp6wjp/manifest"
"Work","1882-07-19 (vol. 04 | no. 160)","ark:/21198/z1tx64tb","ark:/21198/z16t3b1r","ihc_ladiscusion_18820719","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5xp0","1882-07-19","1882-07-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx64tb/manifest"
"Work","1882-07-20 (vol. 04 | no. 161)","ark:/21198/z1q55d1f","ark:/21198/z16t3b1r","ihc_ladiscusion_18820720","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63cvj","1882-07-20","1882-07-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q55d1f/manifest"
"Work","1882-07-21 (vol. 04 | no. 162)","ark:/21198/z1kd4n9q","ark:/21198/z16t3b1r","ihc_ladiscusion_18820721","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1wj9","1882-07-21","1882-07-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd4n9q/manifest"
"Work","1882-07-22 (vol. 04 | no. 163)","ark:/21198/z1fr2m15","ark:/21198/z16t3b1r","ihc_ladiscusion_18820722","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50d12","1882-07-22","1882-07-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr2m15/manifest"
"Work","1882-07-24 (vol. 04 | no. 164)","ark:/21198/z1b01v89","ark:/21198/z16t3b1r","ihc_ladiscusion_18820724","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8wk2","1882-07-24","1882-07-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01v89/manifest"
"Work","1882-07-26 (vol. 04 | no. 165)","ark:/21198/z16713mv","ark:/21198/z16t3b1r","ihc_ladiscusion_18820726","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66bs2","1882-07-26","1882-07-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16713mv/manifest"
"Work","1882-07-27 (vol. 04 | no. 166)","ark:/21198/z12g0bw4","ark:/21198/z16t3b1r","ihc_ladiscusion_18820727","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4v84","1882-07-27","1882-07-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g0bw4/manifest"
"Work","1882-07-28 (vol. 04 | no. 167)","ark:/21198/z1xp9vcv","ark:/21198/z16t3b1r","ihc_ladiscusion_18820728","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53bsx","1882-07-28","1882-07-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9vcv/manifest"
"Work","1882-07-29 (vol. 04 | no. 168)","ark:/21198/z1sx93m2","ark:/21198/z16t3b1r","ihc_ladiscusion_18820729","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0jt3","1882-07-29","1882-07-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx93m2/manifest"
"Work","1882-07-31 (vol. 04 | no. 169)","ark:/21198/z1p58bwn","ark:/21198/z16t3b1r","ihc_ladiscusion_18820731","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8jzd","1882-07-31","1882-07-31","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p58bwn/manifest"
"Work","1882-08-01 (vol. 04 | no. 170)","ark:/21198/z1jh69m3","ark:/21198/z16t3b1r","ihc_ladiscusion_18820801","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx72fv","1882-08-01","1882-08-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh69m3/manifest"
"Work","1882-08-02 (vol. 04 | no. 171)","ark:/21198/z1dr5jwc","ark:/21198/z16t3b1r","ihc_ladiscusion_18820802","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h48df","1882-08-02","1882-08-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dr5jwc/manifest"
"Work","1882-08-03 (vol. 04 | no. 172)","ark:/21198/z1904t6t","ark:/21198/z16t3b1r","ihc_ladiscusion_18820803","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002s1m","1882-08-03","1882-08-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1904t6t/manifest"
"Work","1882-08-04 (vol. 04 | no. 173)","ark:/21198/z15742gg","ark:/21198/z16t3b1r","ihc_ladiscusion_18820804","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1hs4","1882-08-04","1882-08-04","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15742gg/manifest"
"Work","1882-08-05 (vol. 04 | no. 174)","ark:/21198/z11g39pv","ark:/21198/z16t3b1r","ihc_ladiscusion_18820805","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18qp8","1882-08-05","1882-08-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g39pv/manifest"
"Work","1882-08-07 (vol. 04 | no. 175)","ark:/21198/z1wq2t71","ark:/21198/z16t3b1r","ihc_ladiscusion_18820807","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h779h","1882-08-07","1882-08-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq2t71/manifest"
"Work","1882-08-08 (vol. 04 | no. 176)","ark:/21198/z1rz22g7","ark:/21198/z16t3b1r","ihc_ladiscusion_18820808","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z06019","1882-08-08","1882-08-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz22g7/manifest"
"Work","1882-08-09 (vol. 04 | no. 177)","ark:/21198/z1n9015j","ark:/21198/z16t3b1r","ihc_ladiscusion_18820809","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4gjd","1882-08-09","1882-08-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n9015j/manifest"
"Work","1882-08-10 (vol. 04 | no. 178)","ark:/21198/z1hh98f8","ark:/21198/z16t3b1r","ihc_ladiscusion_18820810","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21pkw","1882-08-10","1882-08-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh98f8/manifest"
"Work","1882-08-11 (vol. 04 | no. 179)","ark:/21198/z1cr8hsf","ark:/21198/z16t3b1r","ihc_ladiscusion_18820811","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j065p","1882-08-11","1882-08-11","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr8hsf/manifest"
"Work","1882-08-12 (vol. 04 | no. 180)","ark:/21198/z1807s2f","ark:/21198/z16t3b1r","ihc_ladiscusion_18820812","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08xxk","1882-08-12","1882-08-12","This issue is missing the first two pages.","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1807s2f/manifest"
"Work","1882-08-14 (vol. 04 | no. 181)","ark:/21198/z147719n","ark:/21198/z16t3b1r","ihc_ladiscusion_18820814","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk64xp","1882-08-14","1882-08-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","2 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz147719n/manifest"
"Work","1882-08-16 (vol. 04 | no. 182)","ark:/21198/z10g68kx","ark:/21198/z16t3b1r","ihc_ladiscusion_18820816","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5d6c","1882-08-16","1882-08-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g68kx/manifest"
"Work","1882-08-17 (vol. 04 | no. 183)","ark:/21198/z1vq5s26","ark:/21198/z16t3b1r","ihc_ladiscusion_18820817","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893wsp","1882-08-17","1882-08-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq5s26/manifest"
"Work","1882-10-12 (vol. 04 | no. 184)","ark:/21198/z1r23qsj","ark:/21198/z16t3b1r","ihc_ladiscusion_18821012","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2d84","1882-10-12","1882-10-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r23qsj/manifest"
"Work","1882-10-13 (vol. 04 | no. 185)","ark:/21198/z1m93015","ark:/21198/z16t3b1r","ihc_ladiscusion_18821013","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9vfr","1882-10-13","1882-10-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m93015/manifest"
"Work","1882-10-14 (vol. 04 | no. 186)","ark:/21198/z1gj27cb","ark:/21198/z16t3b1r","ihc_ladiscusion_18821014","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8c20","1882-10-14","1882-10-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gj27cb/manifest"
"Work","1882-10-16 (vol. 04 | no. 187)","ark:/21198/z1bs1gkq","ark:/21198/z16t3b1r","ihc_ladiscusion_18821016","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j63tm","1882-10-16","1882-10-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs1gkq/manifest"
"Work","1882-10-18 (vol. 04 | no. 188)","ark:/21198/z1710qv9","ark:/21198/z16t3b1r","ihc_ladiscusion_18821018","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43k23","1882-10-18","1882-10-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1710qv9/manifest"
"Work","1882-10-19 (vol. 04 | no. 189)","ark:/21198/z138004c","ark:/21198/z16t3b1r","ihc_ladiscusion_18821019","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km22qc","1882-10-19","1882-10-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz138004c/manifest"
"Work","1882-10-20 (vol. 04 | no. 190)","ark:/21198/z1zg9gn4","ark:/21198/z16t3b1r","ihc_ladiscusion_18821020","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30k6r","1882-10-20","1882-10-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg9gn4/manifest"
"Work","1882-10-21 (vol. 04 | no. 191)","ark:/21198/z1tt7fck","ark:/21198/z16t3b1r","ihc_ladiscusion_18821021","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j92p7","1882-10-21","1882-10-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt7fck/manifest"
"Work","1882-10-23 (vol. 04 | no. 192)","ark:/21198/z1q26ppm","ark:/21198/z16t3b1r","ihc_ladiscusion_18821023","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46hzr","1882-10-23","1882-10-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q26ppm/manifest"
