Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Visibility,Thumbnail,Contents note,Date.created,Date.normalized,Description.note,Format.extent,Genre,Language,Local identifier,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject,IIIF Manifest URL
Work,1931-05 (vol. 16 | no. 05),ark:/21198/z1gb4794,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p36r8,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Carátula delantera y trasera rasgadas en los bordes.,mayo 1931|~|1931-04-30/1931-05-30,1931-04-30/1931-05-30,,96 pages,magazines (periodicals),spa,ohch_social_193105,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb4794/manifest
Work,1931-06 (vol. 16 | no. 06),ark:/21198/z1bk3gmv,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75ngp,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Carátula delantera y trasera rasgadas en los bordes. Contiene al final del documento las fotografías y el texto completo que se encuentran entre las páginas 46-47.,junio 1931|~|1931-05-31/1931-06-29,1931-05-31/1931-06-29,,94 pages,magazines (periodicals),spa,ohch_social_193106,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk3gmv/manifest
Work,1931-07 (vol. 16 | no. 07),ark:/21198/z16t2qz1,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699b80,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto completo que se encuentran entre las páginas 38-39.,julio 1931|~|1931-06-30/1931-07-30,1931-06-30/1931-07-30,,96 pages,magazines (periodicals),spa,ohch_social_193107,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t2qz1/manifest
Work,1931-08 (vol. 16 | no. 08),ark:/21198/z132206z,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2hrd,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto completo que se encuentran entre las páginas 46-47.,agosto 1931|~|1931-07-31/1931-08-30,1931-07-31/1931-08-30,,96 pages,magazines (periodicals),spa,ohch_social_193108,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz132206z/manifest
Work,1931-09 (vol. 16 | no. 09),ark:/21198/z1z91gq8,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864q6b,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,septiembre 1931|~|1931-08-31/1931-09-30,1931-08-31/1931-09-30,,100 pages,magazines (periodicals),spa,ohch_social_193109,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z91gq8/manifest
Work,1931-10 (vol. 16 | no. 10),ark:/21198/z1tj0qz3,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2vhv,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,octubre 1931|~|1931-10-01/1931-10-31,1931-10-01/1931-10-31,,84 pages,magazines (periodicals),spa,ohch_social_193110,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj0qz3/manifest
Work,1931-11 (vol. 16 | no. 11),ark:/21198/z1pv8pnj,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c2749b,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Páginas 1 y 2 rasgadas en el borde superior.,noviembre 1931|~|1931-11-01/1931-11-30,1931-11-01/1931-11-30,,84 pages,magazines (periodicals),spa,ohch_social_193111,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv8pnj/manifest
Work,1931-12 (vol. 16 | no. 12),ark:/21198/z1k37xwp,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1d1s,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto completo que se encuentran entre las páginas 41-42.,diciembre 1931|~|1931-12-01/1931-12-31,1931-12-01/1931-12-31,,84 pages,magazines (periodicals),spa,ohch_social_193112,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k37xwp/manifest
Work,1932-01 (vol. 17 | no. 01),ark:/21198/z1fb7666,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3mh5,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,enero 1932|~|1932-01-01/1932-01-31,1932-01-01/1932-01-31,,84 pages,magazines (periodicals),spa,ohch_social_193201,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb7666/manifest
Work,1932-02 (vol. 17 | no. 02),ark:/21198/z19k6fhx,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57w98,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,febrero 1932|~|1932-02-01/1932-02-29,1932-02-01/1932-02-29,,84 pages,magazines (periodicals),spa,ohch_social_193202,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6fhx/manifest
Work,1932-03 (vol. 17 | no. 03),ark:/21198/z15t5ps6,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf255w,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,marzo 1932|~|1932-03-01/1932-03-31,1932-03-01/1932-03-31,,86 pages,magazines (periodicals),spa,ohch_social_193203,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t5ps6/manifest
Work,1932-04 (vol. 17 | no. 04),ark:/21198/z1224z26,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54xg3,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Faltan las páginas 8 y 9.,abril 1932|~|1932-04-01/1932-04-30,1932-04-01/1932-04-30,,82 pages,magazines (periodicals),spa,ohch_social_193204,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1224z26/manifest
Work,1932-05 (vol. 17 | no. 05),ark:/21198/z1x94fkw,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059pt2,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,mayo 1932|~|1932-05-01/1932-05-31,1932-05-01/1932-05-31,,84 pages,magazines (periodicals),spa,ohch_social_193205,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x94fkw/manifest
Work,1932-06 (vol. 17 | no. 06),ark:/21198/z1sn2d8w,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2p0p,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. La esquina inferior de la página 77-78 fue recortada. Contiene al final del documento fotos y texto completo que se encuentran entre las páginas 42-43. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,junio 1932|~|1932-06-01/1932-06-30,1932-06-01/1932-06-30,,84 pages,magazines (periodicals),spa,ohch_social_193206,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn2d8w/manifest
Work,1932-07 (vol. 17 | no. 07),ark:/21198/z1nw1nj5,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz151663w,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento fotos y texto completo que se encuentran entre las páginas 40-41.,julio 1932|~|1932-07-01/1932-07-31,1932-07-01/1932-07-31,,84 pages,magazines (periodicals),spa,ohch_social_193207,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw1nj5/manifest
Work,1932-08 (vol. 17 | no. 08),ark:/21198/z1j40wv6,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9q5z,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,agosto 1932|~|1932-08-01/1932-08-31,1932-08-01/1932-08-31,,84 pages,magazines (periodicals),spa,ohch_social_193208,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j40wv6/manifest
Work,1932-09 (vol. 17 | no. 09),ark:/21198/z1dc0565,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4004,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,septiembre 1932|~|1932-09-01/1932-09-30,1932-09-01/1932-09-30,,84 pages,magazines (periodicals),spa,ohch_social_193209,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc0565/manifest
Work,1932-10 (vol. 17 | no. 10),ark:/21198/z18k9dd0,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46z82,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,octubre 1932|~|1932-10-01/1932-10-31,1932-10-01/1932-10-31,,83 pages,magazines (periodicals),spa,ohch_social_193210,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k9dd0/manifest
Work,1932-11 (vol. 17 | no. 11),ark:/21198/z14t8nqq,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51zr8,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,noviembre 1932|~|1932-11-01/1932-11-30,1932-11-01/1932-11-30,,68 pages,magazines (periodicals),spa,ohch_social_193211,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t8nqq/manifest
Work,1932-12 (vol. 17 | no. 12),ark:/21198/z1156mck,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd09vn,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. En la página 1 del documento original le fue recortado un cuadro de texto. Contiene al final del documento el dibujo completo que se encuentra entre la página 48-49.,diciembre 1932|~|1932-12-01/1932-12-31,1932-12-01/1932-12-31,,100 pages,magazines (periodicals),spa,ohch_social_193212,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1156mck/manifest
Work,1933-01 (vol. 18 | no. 01),ark:/21198/z1wd63vt,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9rmh,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,enero 1933|~|1933-01-01/1933-01-31,1933-01-01/1933-01-31,,,magazines (periodicals),spa,ohch_social_193301,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd63vt/manifest
Work,1933-02 (vol. 18 | no. 02),ark:/21198/z1rn5c4h,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447vdw,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,febrero 1933|~|1933-02-01/1933-02-28,1933-02-01/1933-02-28,,,magazines (periodicals),spa,ohch_social_193302,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5c4h/manifest
Work,1933-03 (vol. 18 | no. 03),ark:/21198/z1mw4mf7,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc66h8,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,marzo 1933|~|1933-03-01/1933-03-31,1933-03-01/1933-03-31,,,magazines (periodicals),spa,ohch_social_193303,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw4mf7/manifest
Work,1933-04 (vol. 18 | no. 04),ark:/21198/z1h43vsq,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4jp5,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene en la última página la fotografía que se encuentra entre la página 38-39.,abril 1933|~|1933-04-01/1933-04-30,1933-04-01/1933-04-30,,,magazines (periodicals),spa,ohch_social_193304,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h43vsq/manifest
Work,1933-05 (vol. 18 | no. 05),ark:/21198/z1cc341b,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n324zs,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,mayo 1933|~|1933-05-01/1933-05-31,1933-05-01/1933-05-31,,,magazines (periodicals),spa,ohch_social_193305,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc341b/manifest
Work,1933-06 (vol. 18 | no. 06),ark:/21198/z17m2c85,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb0h3n,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,junio 1933|~|1933-06-01/1933-06-30,1933-06-01/1933-06-30,,,magazines (periodicals),spa,ohch_social_193306,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17m2c85/manifest
Work,1933-07 (vol. 18 | no. 07),ark:/21198/z13z09zr,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8ktv,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. El documento digitalizado pertenece a la Biblioteca Central de la Universidad de la Habana.,julio 1933|~|1933-07-01/1933-07-31,1933-07-01/1933-07-31,,,magazines (periodicals),spa,ohch_social_193307,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z09zr/manifest
Work,1935-09 (vol. 19 | no. 01),ark:/21198/z1059k76,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p87jc,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento el dibujo que se encuentra entre las páginas 32-33.,septiembre 1935|~|1935-09-01/1935-09-30,1935-09-01/1935-09-30,,68 pages,magazines (periodicals),spa,ohch_social_193509,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1059k76/manifest
Work,1935-10 (vol. 19 | no. 02),ark:/21198/z1vd92qf,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55tv2,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y los textos que se encuentran entre las páginas 32-33.,octubre 1935|~|1935-10-01/1935-10-31,1935-10-01/1935-10-31,,68 pages,magazines (periodicals),spa,ohch_social_193510,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd92qf/manifest
Work,1935-11 (vol. 19 | no. 03),ark:/21198/z1qn8b21,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3f6p,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y los textos que se encuentran entre las páginas 32-33. Fantan las páginas 59-60.,noviembre 1935|~|1935-11-01/1935-11-30,1935-11-01/1935-11-30,,66 pages,magazines (periodicals),spa,ohch_social_193511,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn8b21/manifest
Work,1935-12 (vol. 19 | no. 04),ark:/21198/z1kw7kb9,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2j0z,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento el anuncio que se encuentra entre las páginas 32-33.,diciembre 1935|~|1935-12-01/1935-12-31,1935-12-01/1935-12-31,,68 pages,magazines (periodicals),spa,ohch_social_193512,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw7kb9/manifest
Work,1932-01 (vol. 20 | no. 01),ark:/21198/z1g46tmw,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w404cx,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento el dibujo y texto que se encuentra entre las páginas 32-33.,enero 1936|~|1936-01-01/1936-01-31,1936-01-01/1936-01-31,,68 pages,magazines (periodicals),spa,ohch_social_193601,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g46tmw/manifest
